Customer ID,Invoice,InvoiceDate,order_value,is_canceled,total_items,log_items,n_lines,n_category,country,canceled_value
12982,506446,2010-04-29,360.7,0,250,52.0718073520433,23,6,United Kingdom,0.0
12982,510167,2010-05-27,309.55,0,167,41.83696366355323,20,8,United Kingdom,0.0
12982,512904,2010-06-18,306.24,0,248,51.16234882041152,21,6,United Kingdom,0.0
12982,516114,2010-07-16,97.80000000000001,0,28,5.41610040220442,3,2,United Kingdom,0.0
12982,527774,2010-10-19,410.15999999999997,0,214,48.36130911039354,24,8,United Kingdom,0.0
12982,531836,2010-11-10,167.85,0,43,15.49412932421554,10,4,United Kingdom,0.0
12982,549646,2011-04-11,390.54,0,288,64.00421664849932,28,8,United Kingdom,0.0
12982,C505022,2010-04-19,-11.649999999999999,1,-7,0.0,3,2,United Kingdom,11.649999999999999
12982,C505403,2010-04-22,-11.649999999999999,1,-7,0.0,3,2,United Kingdom,11.649999999999999
12982,C507217,2010-05-06,-30.35,1,-7,0.0,5,2,United Kingdom,30.35
12982,C510828,2010-06-03,-11.25,1,-6,0.0,4,3,United Kingdom,11.25
12982,C512263,2010-06-14,-11.25,1,-3,0.0,1,1,United Kingdom,11.25
12982,C513479,2010-06-24,-24.5,1,-12,0.0,5,2,United Kingdom,24.5
12982,C529172,2010-10-26,-52.25,1,-9,0.0,7,4,United Kingdom,52.25
12982,C533303,2010-11-16,-16.45,1,-3,0.0,2,2,United Kingdom,16.45
12982,C550013,2011-04-14,-13.34,1,-10,0.0,6,2,United Kingdom,13.34
12983,505173,2010-04-20,490.08,0,638,86.95564090324609,30,5,United Kingdom,0.0
12984,577724,2011-11-21,97.5,0,26,7.949797216161853,4,1,United Kingdom,0.0
12985,575868,2011-11-11,754.38,0,841,126.92359459797177,52,11,United Kingdom,0.0
12985,581501,2011-12-09,485.0,0,656,70.24170801111728,24,7,United Kingdom,0.0
12985,C581462,2011-12-08,-23.759999999999998,1,-120,0.0,2,1,United Kingdom,23.759999999999998
12986,495085,2010-01-21,303.87,0,135,30.152118325588923,16,4,United Kingdom,0.0
12986,500383,2010-03-08,425.95,0,133,20.020749906382363,9,5,United Kingdom,0.0
12986,511217,2010-06-07,328.3,0,188,40.433719744119564,19,4,United Kingdom,0.0
12986,511218,2010-06-07,19.8,0,12,2.5649493574615367,1,1,United Kingdom,0.0
12986,513563,2010-06-25,298.4,0,252,33.19185629581109,14,4,United Kingdom,0.0
12986,516007,2010-07-16,377.45,0,135,28.371592893695627,14,4,United Kingdom,0.0
12986,521477,2010-09-06,546.51,0,185,45.292101323444214,21,5,United Kingdom,0.0
12986,525829,2010-10-07,254.88,0,74,10.38859528829649,4,3,United Kingdom,0.0
12986,525830,2010-10-07,95.88000000000001,0,48,8.348774539791274,3,2,United Kingdom,0.0
12986,525831,2010-10-07,17.0,0,2,1.0986122886681098,1,1,United Kingdom,0.0
12986,C528451,2010-10-22,-324.34,1,-157,0.0,31,5,United Kingdom,324.34
12986,C530187,2010-11-02,-407.1600000000001,1,-125,0.0,8,4,United Kingdom,407.1600000000001
12987,494922,2010-01-20,282.33,0,168,36.13603425787943,16,5,United Kingdom,0.0
12987,503973,2010-04-08,178.35,0,55,14.02130447094337,8,4,United Kingdom,0.0
12987,527286,2010-10-15,292.83,0,143,30.896841653167034,14,3,United Kingdom,0.0
12987,554788,2011-05-26,304.3,0,108,26.00465311999104,14,7,United Kingdom,0.0
12987,568493,2011-09-27,254.4,0,111,27.622875861980873,14,5,United Kingdom,0.0
12987,C555252,2011-06-01,-13.7,1,-2,0.0,2,2,United Kingdom,13.7
12988,544463,2011-02-20,505.82,0,126,71.38066826746582,83,11,United Kingdom,0.0
12989,491201,2009-12-10,413.1,0,114,13.274010927013467,4,4,United Kingdom,0.0
12989,496011,2010-01-28,46.08,0,72,4.290459441148391,1,1,United Kingdom,0.0
12989,496172,2010-01-29,92.16,0,144,4.976733742420574,1,1,United Kingdom,0.0
12989,497895,2010-02-14,201.6,0,144,4.976733742420574,1,1,United Kingdom,0.0
12989,497896,2010-02-14,201.6,0,48,3.8918202981106265,1,1,United Kingdom,0.0
12989,499637,2010-03-01,313.1,0,106,9.907230538814963,3,2,United Kingdom,0.0
12989,501695,2010-03-18,249.0,0,156,7.5416830998821105,2,2,United Kingdom,0.0
12989,503849,2010-04-08,586.7,0,322,21.0854466124388,6,3,United Kingdom,0.0
12989,503858,2010-04-08,47.400000000000006,0,12,2.5649493574615367,1,1,United Kingdom,0.0
12989,506603,2010-04-30,314.1,0,140,8.442685139241176,2,1,United Kingdom,0.0
12989,510452,2010-06-01,307.0,0,164,8.021256180143997,2,1,United Kingdom,0.0
12989,515783,2010-07-14,280.5,0,102,7.724446645633537,2,1,United Kingdom,0.0
12989,516561,2010-07-21,201.6,0,144,4.976733742420574,1,1,United Kingdom,0.0
12989,517568,2010-07-30,328.6,0,164,8.021256180143997,2,1,United Kingdom,0.0
12989,522119,2010-09-13,201.6,0,144,4.976733742420574,1,1,United Kingdom,0.0
12989,522120,2010-09-13,201.6,0,144,4.976733742420574,1,1,United Kingdom,0.0
12989,525173,2010-10-04,201.6,0,144,4.976733742420574,1,1,United Kingdom,0.0
12989,526385,2010-10-11,201.6,0,144,4.976733742420574,1,1,United Kingdom,0.0
12989,538306,2010-12-10,201.6,0,30,3.4339872044851463,1,1,United Kingdom,0.0
12989,541247,2011-01-16,201.6,0,144,4.976733742420574,1,1,United Kingdom,0.0
12989,543935,2011-02-14,692.8,0,136,19.73069464978503,7,4,United Kingdom,0.0
12989,546847,2011-03-17,336.6,0,164,8.021256180143997,2,2,United Kingdom,0.0
12989,550276,2011-04-15,277.56,0,68,9.482274087459825,3,1,United Kingdom,0.0
12989,554307,2011-05-23,456.78,0,280,18.87312473240091,5,3,United Kingdom,0.0
12989,554309,2011-05-23,241.20000000000002,0,144,8.580918882296782,2,2,United Kingdom,0.0
12989,558910,2011-07-05,801.0,0,288,18.700116950000794,5,2,United Kingdom,0.0
12989,566447,2011-09-12,569.52,0,276,15.335269903253694,4,2,United Kingdom,0.0
12989,569411,2011-10-04,201.6,0,80,4.394449154672439,1,1,United Kingdom,0.0
12989,569418,2011-10-04,284.15999999999997,0,72,11.672703140662618,4,3,United Kingdom,0.0
12989,571302,2011-10-17,403.2,0,174,8.41072094690572,2,1,United Kingdom,0.0
12989,577202,2011-11-18,344.16,0,78,9.871738854221547,3,1,United Kingdom,0.0
12989,580047,2011-12-01,67.92999999999999,0,49,22.58593071559424,23,7,United Kingdom,0.0
12989,580975,2011-12-06,61.2,0,24,3.2188758248682006,1,1,United Kingdom,0.0
12989,C503857,2010-04-08,-248.4,1,-72,0.0,1,1,United Kingdom,248.4
12989,C508459,2010-05-14,-386.95000000000005,1,-71,0.0,3,1,United Kingdom,386.95000000000005
12989,C544318,2011-02-17,-2.1,1,-1,0.0,1,1,United Kingdom,2.1
12989,C546931,2011-03-18,-4.2,1,-2,0.0,1,1,United Kingdom,4.2
12989,C567520,2011-09-20,-2.1,1,-1,0.0,1,1,United Kingdom,2.1
12989,C580912,2011-12-06,-61.2,1,-24,0.0,1,1,United Kingdom,61.2
12990,503106,2010-03-30,117.0,0,60,8.87640491500694,3,2,United Kingdom,0.0
12990,516630,2010-07-22,156.0,0,80,11.920927352730363,4,2,United Kingdom,0.0
12990,522595,2010-09-15,214.5,0,110,17.106182665088827,6,3,United Kingdom,0.0
12990,527441,2010-10-18,58.5,0,30,3.4339872044851463,1,1,United Kingdom,0.0
12990,543032,2011-02-02,97.5,0,50,8.229777750081887,3,2,United Kingdom,0.0
12990,555861,2011-06-07,166.4,0,80,12.178089750893692,4,1,United Kingdom,0.0
12990,575071,2011-11-08,145.6,0,70,15.033998801715276,6,1,United Kingdom,0.0
12991,532981,2010-11-15,261.06,0,78,22.481927310871214,14,5,United Kingdom,0.0
12991,563845,2011-08-19,303.56,0,361,58.75765629444999,22,5,United Kingdom,0.0
12991,576845,2011-11-16,200.2,0,44,15.830830158391754,9,3,United Kingdom,0.0
12992,491963,2009-12-14,93.35,0,21,8.987196820661973,6,1,United Kingdom,0.0
12993,498336,2010-02-18,169.55,0,77,20.850118578195573,10,5,United Kingdom,0.0
12993,501681,2010-03-18,266.9,0,166,37.633223790155625,16,6,United Kingdom,0.0
12993,523121,2010-09-20,99.72,0,132,15.478488668605863,5,3,United Kingdom,0.0
12993,523122,2010-09-20,308.7,0,136,37.3278795572417,18,6,United Kingdom,0.0
12993,543934,2011-02-14,102.9,0,64,17.2003578016244,8,6,United Kingdom,0.0
12993,553223,2011-05-16,72.4,0,28,7.940227765145702,4,4,United Kingdom,0.0
12993,563013,2011-08-11,197.1,0,112,27.498320111379254,12,5,United Kingdom,0.0
12993,576854,2011-11-16,42.36000000000001,0,36,7.110696122978827,3,1,United Kingdom,0.0
12993,C524393,2010-09-28,-28.05,1,-7,0.0,4,3,United Kingdom,28.05
12993,C526743,2010-10-12,-40.32,1,-96,0.0,2,2,United Kingdom,40.32
12994,546682,2011-03-16,352.6,0,166,41.3148865025881,22,6,United Kingdom,0.0
12994,563091,2011-08-11,292.87,0,137,35.846863683407044,19,6,United Kingdom,0.0
12994,580689,2011-12-05,328.95,0,156,38.677610319819856,20,8,United Kingdom,0.0
12994,C547232,2011-03-21,-36.2,1,-7,0.0,6,2,United Kingdom,36.2
12994,C564217,2011-08-24,-36.0,1,-12,0.0,6,1,United Kingdom,36.0
12995,566937,2011-09-15,211.32,0,108,10.832753737932673,3,1,United Kingdom,0.0
12995,C567964,2011-09-23,-10.6,1,-10,0.0,2,1,United Kingdom,10.6
12996,535828,2010-11-29,355.5,0,122,36.870835665743364,22,5,United Kingdom,0.0
12997,503613,2010-04-06,2.95,0,1,0.6931471805599453,1,1,United Kingdom,0.0
12997,507207,2010-05-06,271.75,0,147,31.584271952026317,14,7,United Kingdom,0.0
12997,520052,2010-08-23,303.78000000000003,0,180,41.220812537522036,18,5,United Kingdom,0.0
12997,531945,2010-11-10,305.54,0,194,36.60173944636495,15,5,United Kingdom,0.0
12997,542247,2011-01-26,305.55,0,115,28.56240223563499,15,5,United Kingdom,0.0
12997,550324,2011-04-17,302.92,0,185,39.70135185040634,18,6,United Kingdom,0.0
12997,566303,2011-09-12,307.92,0,170,35.844898696133,16,5,United Kingdom,0.0
12997,577085,2011-11-17,310.5,0,194,27.11468554664593,10,4,United Kingdom,0.0
12997,C492633,2009-12-17,-2.95,1,-1,0.0,1,1,United Kingdom,2.95
12997,C504275,2010-04-12,-4.95,1,-1,0.0,1,1,United Kingdom,4.95
12997,C508244,2010-05-13,-1.25,1,-1,0.0,1,1,United Kingdom,1.25
12997,C521009,2010-09-01,-2.5,1,-2,0.0,1,1,United Kingdom,2.5
12997,C533107,2010-11-16,-5.2,1,-2,0.0,2,2,United Kingdom,5.2
12997,C542588,2011-01-28,-18.1,1,-8,0.0,3,2,United Kingdom,18.1
12997,C550709,2011-04-20,-7.1,1,-5,0.0,3,2,United Kingdom,7.1
12997,C566780,2011-09-15,-3.75,1,-3,0.0,2,1,United Kingdom,3.75
12998,499004,2010-02-24,300.2,0,331,65.77305839043109,27,5,United Kingdom,0.0
12998,503964,2010-04-08,303.90000000000003,0,310,55.4166349911171,22,7,United Kingdom,0.0
12998,518003,2010-08-04,315.98,0,483,32.400580585398906,9,3,United Kingdom,0.0
12998,C505528,2010-04-22,-22.7,1,-22,0.0,3,3,United Kingdom,22.7
12999,549323,2011-04-08,320.28,0,310,56.369205601524236,23,5,United Kingdom,0.0
12999,553722,2011-05-18,59.099999999999994,0,26,7.555381944240273,4,3,United Kingdom,0.0
12999,554932,2011-05-27,76.5,0,6,1.9459101490553132,1,1,United Kingdom,0.0
13000,491965,2009-12-14,497.65,0,169,54.27188302341594,31,7,United Kingdom,0.0
13000,538186,2010-12-10,201.75,0,77,20.725753839300104,11,2,United Kingdom,0.0
13000,547721,2011-03-25,256.78000000000003,0,230,43.546746051642415,19,5,United Kingdom,0.0
13000,564381,2011-08-25,76.32000000000001,0,72,4.290459441148391,1,1,United Kingdom,0.0
13000,C508725,2010-05-18,-67.5,1,-10,0.0,3,1,United Kingdom,67.5
13001,490100,2009-12-03,869.9300000000001,0,403,133.46175210170472,83,9,United Kingdom,0.0
13001,495467,2010-01-25,1051.92,0,500,114.09700670995895,50,8,United Kingdom,0.0
13001,498433,2010-02-18,826.0,0,411,129.09252682842563,80,10,United Kingdom,0.0
13001,500505,2010-03-08,445.44,0,150,33.75331753554566,15,5,United Kingdom,0.0
13001,502608,2010-03-25,503.96999999999997,0,394,63.809938268424084,24,7,United Kingdom,0.0
13001,504158,2010-04-11,487.67,0,221,55.85265031345997,26,7,United Kingdom,0.0
13001,506114,2010-04-27,789.05,0,333,65.25704396273574,27,8,United Kingdom,0.0
13001,507736,2010-05-11,381.52000000000004,0,238,31.04846113220676,12,4,United Kingdom,0.0
13001,510170,2010-05-27,1445.3,0,766,141.84447924524582,68,10,United Kingdom,0.0
13001,512056,2010-06-13,800.86,0,456,50.14395236663119,17,6,United Kingdom,0.0
13001,513945,2010-06-29,532.8,0,304,52.01303438147419,20,5,United Kingdom,0.0
13001,515116,2010-07-08,444.03000000000003,0,291,42.49023863673232,17,6,United Kingdom,0.0
13001,516963,2010-07-26,870.42,0,650,97.08255677247988,38,7,United Kingdom,0.0
13001,519399,2010-08-16,257.39,0,123,36.46663554008871,26,8,United Kingdom,0.0
13001,519477,2010-08-17,802.13,0,471,64.77937548172507,26,7,United Kingdom,0.0
13001,521577,2010-09-07,796.86,0,534,88.61324957730626,36,9,United Kingdom,0.0
13001,523612,2010-09-23,1192.92,0,786,126.21161607862349,52,10,United Kingdom,0.0
13001,525981,2010-10-08,984.15,0,491,75.37152342435436,30,6,United Kingdom,0.0
13001,528110,2010-10-20,370.91,0,233,38.410390136626994,17,7,United Kingdom,0.0
13001,529846,2010-10-31,380.01,0,203,31.683908147735856,14,5,United Kingdom,0.0
13001,541285,2011-01-17,805.45,0,447,73.65755828659066,31,8,United Kingdom,0.0
13001,542126,2011-01-25,562.47,0,413,19.562046919833755,5,3,United Kingdom,0.0
13001,544177,2011-02-16,1607.27,0,930,184.2749070242645,94,11,United Kingdom,0.0
13001,545002,2011-02-25,270.0,0,166,12.202942752521245,5,3,United Kingdom,0.0
13001,545821,2011-03-07,591.02,0,338,61.97591715339498,27,7,United Kingdom,0.0
13001,547053,2011-03-20,493.94,0,244,30.64563901214596,11,5,United Kingdom,0.0
13001,548351,2011-03-30,843.0,0,454,61.91697158500459,24,8,United Kingdom,0.0
13001,550129,2011-04-14,630.55,0,317,44.12658701443158,18,7,United Kingdom,0.0
13001,552061,2011-05-06,1258.18,0,696,116.2288365320552,47,9,United Kingdom,0.0
13001,556039,2011-06-08,495.6,0,314,32.726992504093765,12,5,United Kingdom,0.0
13001,558902,2011-07-04,764.17,0,395,62.66060216552407,25,8,United Kingdom,0.0
13001,577053,2011-11-17,612.39,0,321,53.64492288978947,23,7,United Kingdom,0.0
13001,580680,2011-12-05,475.81,0,257,33.894438238182325,15,6,United Kingdom,0.0
13001,C490076,2009-12-03,-4.95,1,-1,0.0,1,1,United Kingdom,4.95
13001,C519400,2010-08-16,-10.2,1,-12,0.0,1,1,United Kingdom,10.2
13001,C544171,2011-02-16,-19.65,1,-7,0.0,2,2,United Kingdom,19.65
13001,C544174,2011-02-16,-1.25,1,-1,0.0,1,1,United Kingdom,1.25
13002,524936,2010-10-01,180.38,0,96,23.975062572819365,12,6,United Kingdom,0.0
13002,527894,2010-10-19,112.80000000000001,0,32,8.653994232908383,4,3,United Kingdom,0.0
13002,542129,2011-01-25,120.95,0,73,15.843293738627846,7,2,United Kingdom,0.0
13003,552319,2011-05-09,59.050000000000004,0,31,8.295049140435111,4,2,United Kingdom,0.0
13003,559658,2011-07-11,30.0,0,24,3.2188758248682006,1,1,United Kingdom,0.0
13003,564564,2011-08-26,60.0,0,48,3.8918202981106265,1,1,United Kingdom,0.0
13004,491984,2009-12-15,306.54,0,146,37.79394481526178,19,6,United Kingdom,0.0
13004,493467,2010-01-04,415.84999999999997,0,229,53.14530392900217,26,7,United Kingdom,0.0
13004,494662,2010-01-17,377.32,0,314,73.57194253718717,32,6,United Kingdom,0.0
13004,497228,2010-02-08,341.78000000000003,0,270,58.325897745190964,25,4,United Kingdom,0.0
13004,498442,2010-02-19,266.21,0,197,44.468240805849526,20,5,United Kingdom,0.0
13004,500459,2010-03-08,309.26,0,180,44.85430897800135,21,8,United Kingdom,0.0
13004,502501,2010-03-25,316.58,0,202,49.36751105485504,23,8,United Kingdom,0.0
13004,505519,2010-04-22,328.66,0,200,45.782293877409344,22,8,United Kingdom,0.0
13004,507888,2010-05-11,352.91,0,179,46.52561768854882,24,6,United Kingdom,0.0
13004,510296,2010-05-28,328.75,0,209,46.34666767142347,20,4,United Kingdom,0.0
13004,514360,2010-07-01,301.65999999999997,0,240,52.806583443294706,23,7,United Kingdom,0.0
13004,517017,2010-07-26,320.98,0,246,56.663516482404894,25,6,United Kingdom,0.0
13004,519876,2010-08-22,307.7,0,212,45.98346493251921,19,7,United Kingdom,0.0
13004,521128,2010-09-02,322.68,0,160,40.32016246125756,20,6,United Kingdom,0.0
13004,522172,2010-09-13,345.84,0,210,47.45434729547588,21,5,United Kingdom,0.0
13004,525109,2010-10-04,327.45,0,299,62.909377124331186,26,4,United Kingdom,0.0
13004,533366,2010-11-17,385.02,0,244,57.856949949189804,26,7,United Kingdom,0.0
13004,533798,2010-11-18,339.75,0,209,41.52591641243051,19,6,United Kingdom,0.0
13004,539325,2010-12-17,357.01,0,255,49.48920618904812,23,5,United Kingdom,0.0
13004,540561,2011-01-10,326.78,0,260,54.29804493815779,23,7,United Kingdom,0.0
13004,542370,2011-01-27,318.59999999999997,0,296,62.31883942605718,26,6,United Kingdom,0.0
13004,544056,2011-02-15,287.74,0,202,45.19562253104895,19,7,United Kingdom,0.0
13004,545080,2011-02-28,301.91,0,301,59.526413063128594,24,9,United Kingdom,0.0
13004,548749,2011-04-04,451.78000000000003,0,448,80.95982715220522,31,7,United Kingdom,0.0
13004,552364,2011-05-09,404.2,0,424,76.15218322445968,30,7,United Kingdom,0.0
13004,556111,2011-06-09,313.0,0,288,54.37865745233486,22,6,United Kingdom,0.0
13004,557042,2011-06-16,15.8,0,4,1.6094379124341003,1,1,United Kingdom,0.0
13004,558073,2011-06-24,371.76,0,320,63.29166009644268,27,6,United Kingdom,0.0
13004,561857,2011-07-29,308.44,0,246,52.14292915634989,21,5,United Kingdom,0.0
13004,563567,2011-08-17,328.07,0,231,53.80319066708278,23,6,United Kingdom,0.0
13004,567954,2011-09-23,340.21,0,426,75.68217965912973,30,7,United Kingdom,0.0
13004,570108,2011-10-07,467.2,0,336,74.00113763291425,32,6,United Kingdom,0.0
13004,570144,2011-10-07,16.5,0,2,1.0986122886681098,1,1,United Kingdom,0.0
13004,574368,2011-11-04,384.93,0,253,58.39669605799028,27,8,United Kingdom,0.0
13004,575939,2011-11-13,316.54,0,178,41.936526492694384,19,6,United Kingdom,0.0
13004,579100,2011-11-28,345.44,0,352,63.445974157341446,25,7,United Kingdom,0.0
13004,C494430,2010-01-14,-5.0,1,-4,0.0,1,1,United Kingdom,5.0
13004,C496219,2010-01-29,-54.22,1,-40,0.0,6,3,United Kingdom,54.22
13004,C509620,2010-05-25,-31.799999999999997,1,-4,0.0,2,2,United Kingdom,31.799999999999997
13004,C517637,2010-07-30,-59.699999999999996,1,-6,0.0,2,1,United Kingdom,59.699999999999996
13004,C518669,2010-08-10,-301.65999999999997,1,-240,0.0,23,7,United Kingdom,301.65999999999997
13004,C531483,2010-11-08,-12.0,1,-6,0.0,3,2,United Kingdom,12.0
13004,C554140,2011-05-23,-15.8,1,-4,0.0,1,1,United Kingdom,15.8
13004,C555341,2011-06-02,-15.8,1,-4,0.0,1,1,United Kingdom,15.8
13004,C557779,2011-06-22,-5.0,1,-4,0.0,1,1,United Kingdom,5.0
13004,C573031,2011-10-27,-5.88,1,-14,0.0,2,2,United Kingdom,5.88
13005,521788,2010-09-08,229.73,0,219,40.48732932526709,17,7,United Kingdom,0.0
13005,525110,2010-10-04,256.25,0,71,22.24736073989153,13,7,United Kingdom,0.0
13005,549283,2011-04-07,321.65,0,135,33.16575626138344,18,7,United Kingdom,0.0
13005,557261,2011-06-19,192.05,0,37,12.812877316268054,8,5,United Kingdom,0.0
13005,C526135,2010-10-08,-19.9,1,-2,0.0,1,1,United Kingdom,19.9
13005,C549437,2011-04-08,-44.75,1,-5,0.0,3,2,United Kingdom,44.75
13006,571226,2011-10-14,81.57,0,55,9.433483923290392,4,4,United Kingdom,0.0
13007,507370,2010-05-09,175.25,0,59,17.50094327891209,11,7,United Kingdom,0.0
13008,492409,2009-12-16,189.31,0,75,21.795375616148473,11,5,United Kingdom,0.0
13008,531239,2010-11-07,193.35,0,129,22.63346839061738,10,3,United Kingdom,0.0
13008,541681,2011-01-20,229.47,0,175,34.74453587442659,14,6,United Kingdom,0.0
13008,C493081,2009-12-22,-10.2,1,-4,0.0,1,1,United Kingdom,10.2
13008,C495931,2010-01-27,-2.55,1,-1,0.0,1,1,United Kingdom,2.55
13008,C500594,2010-03-09,-5.1,1,-2,0.0,1,1,United Kingdom,5.1
13008,C538702,2010-12-14,-51.0,1,-60,0.0,1,1,United Kingdom,51.0
13009,497005,2010-02-05,234.0,0,120,13.735948817940585,4,1,United Kingdom,0.0
13010,499529,2010-03-01,177.12,0,127,17.81762560691896,6,5,United Kingdom,0.0
13010,536257,2010-11-30,153.0,0,196,20.477270185290813,6,4,United Kingdom,0.0
13011,536823,2010-12-02,50.550000000000004,0,13,4.941642422609304,3,2,United Kingdom,0.0
13012,505889,2010-04-26,381.89000000000004,0,215,49.841399896600414,21,5,United Kingdom,0.0
13012,515760,2010-07-14,405.62,0,264,52.0012492125825,24,8,United Kingdom,0.0
13012,525576,2010-10-06,523.48,0,260,50.32945698082567,20,5,United Kingdom,0.0
13012,544341,2011-02-18,377.27000000000004,0,165,40.2177627159406,19,6,United Kingdom,0.0
13012,551733,2011-05-04,313.62,0,146,32.70034969723818,15,4,United Kingdom,0.0
13012,552647,2011-05-10,16.5,0,2,1.0986122886681098,1,1,United Kingdom,0.0
13012,559934,2011-07-14,304.92,0,198,40.22804064934861,16,5,United Kingdom,0.0
13012,567909,2011-09-22,178.53,0,91,20.887985468122903,10,6,United Kingdom,0.0
13012,576867,2011-11-16,285.3,0,122,32.05005794532785,16,7,United Kingdom,0.0
13012,577361,2011-11-18,15.0,0,4,1.6094379124341003,1,1,United Kingdom,0.0
13012,579674,2011-11-30,155.7,0,92,21.741886931197488,10,3,United Kingdom,0.0
13012,C516600,2010-07-21,-31.43,1,-17,0.0,3,3,United Kingdom,31.43
13012,C556647,2011-06-13,-330.12,1,-148,0.0,16,4,United Kingdom,330.12
13012,C577360,2011-11-18,-15.0,1,-4,0.0,1,1,United Kingdom,15.0
13013,491736,2009-12-14,756.51,0,346,67.30576275551037,27,8,United Kingdom,0.0
13013,500590,2010-03-09,201.6,0,144,4.976733742420574,1,1,United Kingdom,0.0
13013,504668,2010-04-15,495.85,0,183,35.763890140797365,14,6,United Kingdom,0.0
13013,504766,2010-04-16,1336.03,0,847,149.28558404041132,62,8,United Kingdom,0.0
13013,507279,2010-05-07,414.85,0,137,34.511011354093355,17,6,United Kingdom,0.0
13013,507481,2010-05-10,260.40000000000003,0,120,23.738470684560493,9,2,United Kingdom,0.0
13013,511889,2010-06-11,384.25,0,145,36.74502015548567,18,6,United Kingdom,0.0
13013,512127,2010-06-14,214.35,0,283,38.79814438884813,14,4,United Kingdom,0.0
13013,515674,2010-07-14,357.2,0,186,39.96004341103838,19,4,United Kingdom,0.0
13013,517518,2010-07-29,303.32,0,188,39.26492988248275,17,5,United Kingdom,0.0
13013,524128,2010-09-27,357.6,0,174,38.59792014476013,16,5,United Kingdom,0.0
13013,525765,2010-10-07,354.6,0,198,40.7521734752381,17,4,United Kingdom,0.0
13013,526660,2010-10-12,413.73,0,298,62.47192937249764,26,5,United Kingdom,0.0
13013,529619,2010-10-29,121.9,0,42,4.812184355372418,2,2,United Kingdom,0.0
13013,533396,2010-11-17,278.7,0,78,16.317329633023682,8,3,United Kingdom,0.0
13013,533409,2010-11-17,25.200000000000003,0,12,2.5649493574615367,1,1,United Kingdom,0.0
13013,536946,2010-12-03,841.94,0,363,72.47438669472922,29,7,United Kingdom,0.0
13013,536947,2010-12-03,686.4,0,439,87.65140754918924,38,8,United Kingdom,0.0
13013,548919,2011-04-05,649.32,0,355,73.92980387340862,31,6,United Kingdom,0.0
13013,552779,2011-05-11,194.63,0,77,18.875935516563047,9,6,United Kingdom,0.0
13013,559367,2011-07-08,303.14,0,140,34.98429835088905,17,5,United Kingdom,0.0
13013,561529,2011-07-28,257.70000000000005,0,122,28.901956138793615,13,7,United Kingdom,0.0
13013,562599,2011-08-08,194.51000000000002,0,83,22.059112564427938,10,3,United Kingdom,0.0
13013,564223,2011-08-24,255.15,0,93,28.35750578737846,15,6,United Kingdom,0.0
13013,565993,2011-09-08,303.3,0,86,22.93172823279943,12,6,United Kingdom,0.0
13013,569738,2011-10-06,216.81,0,74,21.7902605154817,12,3,United Kingdom,0.0
13013,574327,2011-11-04,315.29,0,131,29.32477088523689,13,3,United Kingdom,0.0
13013,577332,2011-11-18,297.65000000000003,0,151,29.453187177194643,12,3,United Kingdom,0.0
13013,581417,2011-12-08,295.1,0,110,19.678035653331104,8,3,United Kingdom,0.0
13013,C559741,2011-07-12,-5.2,1,-2,0.0,2,2,United Kingdom,5.2
13013,C560208,2011-07-15,-18.75,1,-5,0.0,1,1,United Kingdom,18.75
13014,525017,2010-10-03,1914.8,0,1074,248.97706014960485,115,9,United Kingdom,0.0
13014,545575,2011-03-03,515.38,0,146,26.187550238157794,11,7,United Kingdom,0.0
13014,547324,2011-03-22,317.8,0,108,20.26466198265155,8,6,United Kingdom,0.0
13014,551702,2011-05-03,494.84999999999997,0,135,33.887950464113786,15,5,United Kingdom,0.0
13014,557933,2011-06-23,460.75,0,133,33.51224440039496,16,5,United Kingdom,0.0
13014,563620,2011-08-18,233.7,0,94,25.51375608072771,13,6,United Kingdom,0.0
13014,568225,2011-09-26,399.15,0,100,28.26575249320095,15,6,United Kingdom,0.0
13014,574260,2011-11-03,347.35,0,87,29.908476383268518,18,6,United Kingdom,0.0
13014,574879,2011-11-07,76.5,0,6,2.70805020110221,2,2,United Kingdom,0.0
13014,577047,2011-11-17,315.9,0,42,9.541297427909285,4,3,United Kingdom,0.0
13014,579406,2011-11-29,304.9,0,54,14.119467719730103,7,4,United Kingdom,0.0
13014,C526116,2010-10-08,-59.4,1,-10,0.0,3,2,United Kingdom,59.4
13014,C546206,2011-03-10,-2.9,1,-2,0.0,2,2,United Kingdom,2.9
13014,C547808,2011-03-25,-19.75,1,-5,0.0,2,2,United Kingdom,19.75
13014,C552706,2011-05-10,-12.399999999999999,1,-2,0.0,2,1,United Kingdom,12.399999999999999
13014,C558258,2011-06-27,-25.2,1,-4,0.0,2,1,United Kingdom,25.2
13014,C568582,2011-09-28,-29.4,1,-6,0.0,4,2,United Kingdom,29.4
13014,C581012,2011-12-07,-11.2,1,-2,0.0,2,2,United Kingdom,11.2
13015,504692,2010-04-15,735.64,0,721,109.51342549444718,44,7,United Kingdom,0.0
13015,505964,2010-04-26,524.21,0,297,68.77617591318639,32,9,United Kingdom,0.0
13015,517650,2010-07-30,544.04,0,71,26.019509154140298,18,6,United Kingdom,0.0
13015,522956,2010-09-19,270.14,0,216,37.892114299220495,15,7,United Kingdom,0.0
13015,524021,2010-09-27,323.06,0,259,54.08163128531192,24,6,United Kingdom,0.0
13015,524022,2010-09-27,749.65,0,354,84.0859122581395,40,5,United Kingdom,0.0
